Date,Symbol,Actual,ARIMA_Forecast,SARIMA_Forecast
2021-02-15,DRREDDY,0.0217060236310415,0.015536427913489822,-0.07449666858033421
2021-02-16,DRREDDY,0.0215163212993806,0.015549843291640126,-0.07497621415431016
2021-02-17,DRREDDY,0.0209999593023889,0.015562848763073473,-0.0757243523639198
2021-02-18,DRREDDY,0.0209134470687307,0.015575456852484636,-0.08772309596106914
2021-02-19,DRREDDY,0.0212908768057736,0.015587679701876493,-0.08931460397957637
2021-02-22,DRREDDY,0.0231543245230222,0.015599529082253167,-0.08865862889102227
2021-02-23,DRREDDY,0.0232823162060765,0.015611016404955899,-0.08770422026985832
2021-02-24,DRREDDY,0.0231112317166352,0.01562215273265253,-0.08750493165958297
2021-02-25,DRREDDY,0.0224481495352172,0.01563294878999122,-0.08655860691522661
2021-02-26,DRREDDY,0.0225019861960863,0.01564341497392864,-0.08465416589937708
2021-03-01,DRREDDY,0.0193157026063874,0.01565356136374257,-0.08442368088740611
2021-03-02,DRREDDY,0.0175836307848503,0.015663397730738583,-0.08487837902275125
2021-03-03,DRREDDY,0.0180608986734996,0.015672933547660122,-0.08425759751638391
2021-03-04,DRREDDY,0.0164143458346828,0.015682177997811082,-0.08466179406332364
2021-03-05,DRREDDY,0.0168037688714846,0.015691139983899604,-0.08532149550163422
2021-03-08,DRREDDY,0.0153314523656234,0.015699828136611697,-0.09667548667457701
2021-03-09,DRREDDY,0.0149812661869628,0.015708250822922862,-0.09813723468192195
2021-03-10,DRREDDY,0.0153741573967139,0.015716416154155765,-0.09746286768206829
2021-03-12,DRREDDY,0.0156356693236964,0.01572433199379171,-0.09650502442498797
2021-03-15,DRREDDY,0.0159394515848243,0.015732005965043417,-0.09626514349760586
2021-03-16,DRREDDY,0.0171870897338201,0.015739445458196444,-0.09531537242006632
2021-03-17,DRREDDY,0.0173658222808681,0.015746657637726248,-0.09345507142641817
2021-03-18,DRREDDY,0.0185005422701149,0.015753649449197844,-0.09318611614379976
2021-03-19,DRREDDY,0.0186198145587417,0.015760427625954573,-0.09356864279677057
2021-03-22,DRREDDY,0.0191787304634853,0.01576699869560257,-0.09292907934837764
2021-03-23,DRREDDY,0.0188724630535121,0.01577336898629703,-0.0932639832604576
2021-03-24,DRREDDY,0.0162240004493453,0.015779544632836446,-0.09384194276359549
2021-03-25,DRREDDY,0.0162496187991511,0.015785531582570626,-0.10458538568857598
2021-03-26,DRREDDY,0.0160681532180294,0.01579133560112816,-0.10592609479779701
2021-03-30,DRREDDY,0.0168905087739885,0.01579696227796894,-0.10523653931654763
2021-03-31,DRREDDY,0.0166496946692775,0.015802417031766977,-0.10427771618226298
2021-04-01,DRREDDY,0.0169312296471614,0.01580770511562876,-0.10400152693439071
2021-04-05,DRREDDY,0.0168014756620573,0.015812831622152166,-0.10305074734831533
2021-04-06,DRREDDY,0.0163822435546975,0.01581780148833082,-0.10123466162833565
2021-04-07,DRREDDY,0.0163727610056419,0.015822619500308558,-0.10093138898635737
2021-04-08,DRREDDY,0.0157733097332071,0.01582729029798865,-0.10124755546526135
2021-04-09,DRREDDY,0.0160154190514145,0.015831818379502177,-0.10059237185432868
2021-04-12,DRREDDY,0.0186996788021708,0.01583620810553988,-0.100863634858142
2021-04-13,DRREDDY,0.0215380985094387,0.01584046370355165,-0.10136611141940528
2021-04-15,DRREDDY,0.0211883256206241,0.015844589271817696,-0.1115314140775498
2021-04-16,DRREDDY,0.0205087457665463,0.01584858878339532,-0.11275927013106889
2021-04-19,DRREDDY,0.0201757086183975,0.015852466089945116,-0.11205746765972004
2021-04-20,DRREDDY,0.0204054256221452,0.015856224925440227,-0.11109989489881772
2021-04-22,DRREDDY,0.0181050340148984,0.015859868909762296,-0.11079136673118682
2021-04-23,DRREDDY,0.019676775390927,0.01586340155218752,-0.10984179358083916
2021-04-26,DRREDDY,0.0196091592093305,0.015866826254766212,-0.10806989276347326
2021-04-27,DRREDDY,0.019703547268255,0.01587014631559908,-0.10773614874002291
2021-04-28,DRREDDY,0.0196355293064533,0.015873364932013394,-0.10799137777663763
2021-04-29,DRREDDY,0.0196566929303545,0.01587648520364214,-0.10732347865378618
2021-04-30,DRREDDY,0.0196760160619846,0.015879510135409045,-0.10753637256817554
2020-11-02,EICHERMOT,0.0158024205883356,0.015192368829151037,0.014675562910852969
2020-11-03,EICHERMOT,0.0175488496859702,0.015472349460562983,0.014419212075765651
2020-11-04,EICHERMOT,0.0175482382929144,0.015739621655441974,0.014237232087600053
2020-11-05,EICHERMOT,0.017175790356754,0.015994762254972702,0.014015102468789321
2020-11-06,EICHERMOT,0.0171712343537672,0.016238321917280148,0.013785725151218403
2020-11-09,EICHERMOT,0.0180964869517099,0.016470826305889516,0.013593363740702469
2020-11-10,EICHERMOT,0.0181812017115333,0.016692777224241406,0.0134126038531314
2020-11-11,EICHERMOT,0.019881090907898,0.016904653698710945,0.01324411916228862
2020-11-12,EICHERMOT,0.019743695563845,0.01710691301246818,0.011632588782901136
2020-11-13,EICHERMOT,0.0245825340052971,0.01729999169241114,0.011428025233085835
2020-11-14,EICHERMOT,0.0245898626414202,0.01748430645130161,0.011247132256390967
2020-11-17,EICHERMOT,0.0231108480205975,0.017660255087136947,0.011690115270550014
2020-11-18,EICHERMOT,0.0234674745360737,0.017828217341699065,0.011519462787274847
2020-11-19,EICHERMOT,0.0243457622435568,0.017988555720133505,0.011316541786805408
2020-11-20,EICHERMOT,0.0240471781660719,0.01814161627332748,0.011164633075553114
2020-11-23,EICHERMOT,0.0240845252427276,0.018287729344775475,0.010986001980710425
2020-11-24,EICHERMOT,0.0227654515321562,0.01842721028354426,0.010802969164042518
2020-11-25,EICHERMOT,0.0250789637275051,0.018560360124876198,0.010645566603051186
2020-11-26,EICHERMOT,0.0257979327016664,0.01868746623989962,0.01049653620944434
2020-11-27,EICHERMOT,0.0259384276437689,0.01880880295584862,0.010356325956866462
2020-12-01,EICHERMOT,0.0249620261570622,0.018924632148130786,0.009237204825773393
2020-12-02,EICHERMOT,0.0236596391420911,0.019035203805520783,0.00907345890546247
2020-12-03,EICHERMOT,0.0231586580854151,0.019140756569699498,0.008926240410876612
2020-12-04,EICHERMOT,0.0231510725372603,0.01924151825030333,0.009202898389752821
2020-12-07,EICHERMOT,0.0231949129144715,0.019337706316595166,0.009063529065834911
2020-12-08,EICHERMOT,0.0234057629076373,0.019429528366818206,0.008902696210996923
2020-12-09,EICHERMOT,0.0231662047943315,0.01951718257624561,0.008776914149816888
2020-12-10,EICHERMOT,0.0238213994712332,0.019600858124893036,0.008633416631864232
2020-12-11,EICHERMOT,0.0225441626875493,0.019680735605817047,0.008487344811595049
2020-12-14,EICHERMOT,0.0234923129240034,0.019756987414880776,0.008359073635438353
2020-12-15,EICHERMOT,0.0189409855925513,0.019829778122827896,0.0082368825654998
2020-12-16,EICHERMOT,0.0187766899079676,0.01989926483046803,0.008121068254963676
2020-12-17,EICHERMOT,0.0187730405236075,0.019965597507740154,0.007341253358593925
2020-12-18,EICHERMOT,0.0175900761050668,0.02002891931738575,0.007210224962657211
2020-12-21,EICHERMOT,0.018328976729808,0.02008936692393031,0.007090782893904481
2020-12-22,EICHERMOT,0.0186425385729865,0.02014707078864007,0.00725938688410154
2020-12-23,EICHERMOT,0.0186154145350986,0.020202155451090473,0.007145990020408054
2020-12-24,EICHERMOT,0.0162526585204497,0.020254739797954186,0.007018374957960123
2020-12-28,EICHERMOT,0.0146572047408193,0.02030493731958869,0.006914891322718418
2020-12-29,EICHERMOT,0.0142965607784433,0.02035285635497725,0.006799720460523757
2020-12-30,EICHERMOT,0.0152315617715451,0.020398600325551915,0.006683132388365971
2020-12-31,EICHERMOT,0.015279458054722,0.02044226795840321,0.006578949398030948
2021-01-01,EICHERMOT,0.0153120231064017,0.020483953499358235,0.006479210785462248
2021-01-04,EICHERMOT,0.0180671214084721,0.020523746916387052,0.006384111989883317
2021-01-05,EICHERMOT,0.0181009987537679,0.0205617340937764,0.005838664117509896
2021-01-06,EICHERMOT,0.0183345976814343,0.020597997017489756,0.0057338461669554025
2021-01-07,EICHERMOT,0.0182692740599155,0.020632613952113847,0.00563718670498813
2021-01-08,EICHERMOT,0.0202181098476174,0.020665659609773464,0.0057363126544445016
2021-01-11,EICHERMOT,0.0193579647739764,0.020697205311379197,0.005644329504697115
2021-01-12,EICHERMOT,0.0202928171895628,0.020727319140556033,0.005542975273793877
2021-01-13,EICHERMOT,0.0187838446856771,0.020756066090585095,0.005458272564983098
2021-01-14,EICHERMOT,0.0180678648818478,0.02078350820467562,0.005365906287011937
2021-01-15,EICHERMOT,0.0183657428922712,0.02080970470986995,0.005272841686509877
2021-01-18,EICHERMOT,0.0182668231420293,0.0208347121448705,0.005188455020898039
2021-01-19,EICHERMOT,0.0182825567729037,0.020858584482064627,0.005107338584051875
2021-01-20,EICHERMOT,0.0157802945122779,0.02088137324401073,0.005029620309046824
2021-01-21,EICHERMOT,0.01561815272346,0.020903127614636988,0.004646495967140507
2021-01-22,EICHERMOT,0.0155579457855521,0.020923894545392768,0.004562665809678608
2021-01-25,EICHERMOT,0.0181088316684809,0.020943718856581747,0.004484608311257056
2021-01-27,EICHERMOT,0.0197191241997168,0.020962643334095504,0.004539660933970416
2021-01-28,EICHERMOT,0.0197242518111439,0.02098070882175632,0.004465235237621629
2021-01-29,EICHERMOT,0.0200922438028811,0.02099795430946851,0.004384672062915986
2021-02-01,EICHERMOT,0.0212450744632301,0.02101441701736852,0.004315628741081892
2021-02-02,EICHERMOT,0.0215282543538573,0.02103013247615543,0.004241598636903146
2021-02-03,EICHERMOT,0.0197033776570354,0.02104513460377521,0.004167305062452421
2021-02-04,EICHERMOT,0.019851787778944,0.02105945577862424,0.00409910774949955
2021-02-05,EICHERMOT,0.0198323589765813,0.021073126909430126,0.004033332670341219
2021-02-08,EICHERMOT,0.0198893729649251,0.021086177501960544,0.0039700628902368
2021-02-09,EICHERMOT,0.0182431990746901,0.021098635722704193,0.0036997102074230277
2021-02-10,EICHERMOT,0.0186926770362837,0.02111052845966121,0.0036326792548182
2021-02-11,EICHERMOT,0.0180040951962754,0.0211218813803743,0.003569754291625304
2021-02-12,EICHERMOT,0.0181865155297857,0.021132718987325796,0.0035973553826810487
2021-02-15,EICHERMOT,0.0181107379634948,0.021143064670820243,0.0035372611106590447
2021-02-16,EICHERMOT,0.0182731055350248,0.021152940759466585,0.003473179173748582
2021-02-17,EICHERMOT,0.018298805863989,0.02116236856836899,0.0034170902498569123
2021-02-18,EICHERMOT,0.0184777147766073,0.02117136844513025,0.0033577880960033676
2021-02-19,EICHERMOT,0.0190094383800192,0.02117995981376704,0.0032984752312238347
2021-02-22,EICHERMOT,0.019815191708653,0.02118816121663191,0.0032434648667155207
2021-02-23,EICHERMOT,0.0196651105121686,0.02119599035443236,0.003190260388945018
2021-02-24,EICHERMOT,0.0189499799712484,0.021203464124433462,0.003138915168991405
2021-02-25,EICHERMOT,0.0184196598458353,0.021210598656926444,0.0029471793701099694
2021-02-26,EICHERMOT,0.0186957836982752,0.021217409350041964,0.0028935904980885723
2021-03-01,EICHERMOT,0.0193691931024688,0.02122391090298315,0.0028429385829581164
2021-03-02,EICHERMOT,0.0179029596658487,0.021230117347750238,0.0028538738768591437
2021-03-03,EICHERMOT,0.0169178275840162,0.021236042079425175,0.002805435299012563
2021-03-04,EICHERMOT,0.0167992710521741,0.021241697885081602,0.0027544323289312132
2021-03-05,EICHERMOT,0.0160960220332379,0.021247096971382603,0.0027089935812256707
2021-03-08,EICHERMOT,0.016094649932761,0.021252250990925786,0.0026615108253694457
2021-03-09,EICHERMOT,0.0156671389260626,0.021257171067392534,0.0026141550626510393
2021-03-10,EICHERMOT,0.017619943507902,0.021261867819555743,0.0025698511649331294
2021-03-12,EICHERMOT,0.0175436655760492,0.021266351384197815,0.002526902242586176
2021-03-15,EICHERMOT,0.0169693078150317,0.021270631437988415,0.0024853421183161878
2021-03-16,EICHERMOT,0.0167950036712261,0.021274717218369165,0.0023486238966339864
2021-03-17,EICHERMOT,0.0168049107527281,0.021278617543490405,0.002305787840163598
2021-03-18,EICHERMOT,0.0166083394856901,0.021282340831242984,0.0022650650766198235
2021-03-19,EICHERMOT,0.0164317598629925,0.021285895117426207,0.002266259130391863
2021-03-22,EICHERMOT,0.0160437947465801,0.021289288073091134,0.002227271891225343
2021-03-23,EICHERMOT,0.0150536561721929,0.021292527021096637,0.002186657638502876
2021-03-24,EICHERMOT,0.0123964325613337,0.02129561895191401,0.002149931133593073
2021-03-25,EICHERMOT,0.0141693619045712,0.021298570538714163,0.0021119266270723945
2021-03-26,EICHERMOT,0.0142035631551897,0.021301388151770014,0.002074115543326934
2021-03-30,EICHERMOT,0.0156514796199162,0.021304077872205174,0.002038480994084418
2021-03-31,EICHERMOT,0.0151996622928609,0.02130664550511853,0.002003869352264943
2021-04-01,EICHERMOT,0.0145670236568658,0.02130909659211314,0.0019703016563364932
2021-04-05,EICHERMOT,0.0170231649547674,0.021311436423256405,0.001872249934950384
2021-04-06,EICHERMOT,0.0171825927747392,0.021313670048497383,0.0018380134041333187
2021-04-07,EICHERMOT,0.0178822169406815,0.021315802288565857,0.0018053069918161713
2021-04-08,EICHERMOT,0.0179385343498727,0.021317837745376697,0.0018011434527747763
2021-04-09,EICHERMOT,0.0181223849400574,0.02131978081196195,0.0017698012989250023
2021-04-12,EICHERMOT,0.0197415048610751,0.021321635681952122,0.0017374454915831214
2021-04-13,EICHERMOT,0.0194760878127606,0.021323406358627107,0.0017078172015209912
2021-04-15,EICHERMOT,0.0204188909207081,0.021325096663556267,0.0016774087998927794
2021-04-16,EICHERMOT,0.0203140355291178,0.021326710244846347,0.0016472173185459148
2021-04-19,EICHERMOT,0.0208857295920946,0.021328250585015023,0.0016185871000559088
2021-04-20,EICHERMOT,0.0209500877294923,0.02132972100850706,0.0015907336212223307
2021-04-22,EICHERMOT,0.0207925774466875,0.021331124688869288,0.0015636696297989007
2021-04-23,EICHERMOT,0.0207704138113327,0.021332464655599948,0.001492919984486606
2021-04-26,EICHERMOT,0.0215764717423526,0.021333743800687102,0.001465559505862991
2021-04-27,EICHERMOT,0.0216957372357264,0.021334964884850274,0.001439314053951989
2021-04-28,EICHERMOT,0.0247231157473887,0.021336130543498793,0.0014325156843907054
2021-04-29,EICHERMOT,0.0243723983085431,0.021337243292419667,0.0014073449952999879
2021-04-30,EICHERMOT,0.024558555633414,0.021338305533207293,0.0013815586996586107
2020-11-02,GAIL,0.0183328831522251,0.01887848347490076,0.018570301288370217
2020-11-03,GAIL,0.0180719409210123,0.018949880372424177,0.018325969213559352
2020-11-04,GAIL,0.0179557251800442,0.019017602668211307,0.018116326968569404
2020-11-05,GAIL,0.0210085016103104,0.01908183948389612,0.017888497555637897
2020-11-06,GAIL,0.0203712543727438,0.019142770207542802,0.0176673287813455
2020-11-09,GAIL,0.0200561956009209,0.019200564994605797,0.017420858619210004
2020-11-10,GAIL,0.0213660078029291,0.01925538524310679,0.017196464057433004
2020-11-11,GAIL,0.0219442549031749,0.019307384044355693,0.016990050579860586
2020-11-12,GAIL,0.0218116743929106,0.019356706610474183,0.01678352815244155
2020-11-13,GAIL,0.0217783601597773,0.01940349067991587,0.016575946530556683
2020-11-14,GAIL,0.0215223192574698,0.019447866902115387,0.016376118389701034
2020-11-17,GAIL,0.019914461440216,0.01948995920234069,0.016172934694659268
2020-11-18,GAIL,0.0191783534286642,0.0195298851277674,0.015976805857389104
2020-11-19,GAIL,0.0187791967593155,0.019567756175741656,0.015766793079095218
2020-11-20,GAIL,0.0204145580295572,0.01960367810514818,0.015585649752657764
2020-11-23,GAIL,0.0209252128312295,0.019637751231753087,0.015389512885802694
2020-11-24,GAIL,0.0201844618560416,0.019670070708346206,0.015198992693899042
2020-11-25,GAIL,0.0196291383026257,0.019700726790465275,0.014987575309697555
2020-11-26,GAIL,0.0189849672365041,0.01972980508844399,0.014794559070375256
2020-11-27,GAIL,0.0191018316565896,0.0197573868064879,0.014616546405840213
2020-12-01,GAIL,0.0242382894293351,0.019783548969445668,0.014438530394478254
2020-12-02,GAIL,0.0252405758709668,0.019808364637909075,0.014259721687467438
2020-12-03,GAIL,0.0249819737590278,0.0198319031122424,0.014087429351170485
2020-12-04,GAIL,0.0243979702006733,0.019854230126110983,0.013912437287326053
2020-12-07,GAIL,0.0233384251899754,0.019875408030049394,0.013743379922326502
2020-12-08,GAIL,0.0224862669579803,0.01989549596558186,0.013562887337634747
2020-12-09,GAIL,0.0225299036489776,0.019914550030381187,0.013406422683967406
2020-12-10,GAIL,0.0230885589010891,0.019932623434927427,0.013237600313529623
2020-12-11,GAIL,0.0240351252993865,0.019949766651103727,0.013073515504872402
2020-12-14,GAIL,0.0241741222563141,0.019966027553144364,0.012892173839932403
2020-12-15,GAIL,0.0241362103065447,0.019981451551328605,0.012726172532532203
2020-12-16,GAIL,0.0245462696612244,0.019996081718793666,0.012572692297605978
2020-12-17,GAIL,0.0246905783565321,0.02000995891182098,0.012419283835808181
2020-12-18,GAIL,0.0246185808401876,0.020023121883931676,0.012265291422249408
2020-12-21,GAIL,0.0323160772052076,0.020035607394109842,0.012116777028335784
2020-12-22,GAIL,0.0320054582974643,0.020047450309455872,0.011966094914212947
2020-12-23,GAIL,0.0315513625343166,0.020058683702556496,0.011820406469409293
2020-12-24,GAIL,0.031428208966367,0.020069338943843475,0.011665302334867176
2020-12-28,GAIL,0.0314437184927705,0.020079445789198812,0.011530198511542031
2020-12-29,GAIL,0.0314250059641818,0.02008903246305119,0.01138491200180617
2020-12-30,GAIL,0.0315091709921093,0.02009812573719567,0.011243622569099467
2020-12-31,GAIL,0.0272388325171424,0.020106751005556717,0.01108808484983921
2021-01-01,GAIL,0.0248469646588487,0.020114932355103435,0.010945337578140747
2021-01-04,GAIL,0.0257408108534819,0.020122692633114937,0.010813041300395669
2021-01-05,GAIL,0.0256972057184715,0.0201300535109838,0.010680868419050029
2021-01-06,GAIL,0.0263921518380918,0.020137035544735678,0.010548274188043903
2021-01-07,GAIL,0.026370675308858,0.020143658232434192,0.010420286241243252
2021-01-08,GAIL,0.0264567880621303,0.02014994006863131,0.010290561594014222
2021-01-11,GAIL,0.0261301267475565,0.02015589859601533,0.010165039874732046
2021-01-12,GAIL,0.0256534787623531,0.02016155045440069,0.010031767656302884
2021-01-13,GAIL,0.0256202142334221,0.02016691142719639,0.00991514492104216
2021-01-14,GAIL,0.0257207514138253,0.02017199648548282,0.009790133933678575
2021-01-15,GAIL,0.0274188858611894,0.020176819829820097,0.009668496145500104
2021-01-18,GAIL,0.0274243966810724,0.02018139492990459,0.00953509617968805
2021-01-19,GAIL,0.0274581032855286,0.020185734562184497,0.009412362100006596
2021-01-20,GAIL,0.019141729134036,0.0201898508455394,0.009298352596324813
2021-01-21,GAIL,0.0201711075996495,0.02019375527512351,0.009184500154330574
2021-01-22,GAIL,0.0201061408688439,0.020197458754467115,0.009070352202904437
2021-01-25,GAIL,0.0202068821517974,0.020200971625925802,0.008960078502539156
2021-01-27,GAIL,0.0220519104671177,0.02020430369956261,0.008848416826230493
2021-01-28,GAIL,0.0220262031852809,0.020207464280543624,0.008740293457017823
2021-01-29,GAIL,0.0228017035953213,0.020210462195123673,0.00862579228956243
2021-02-01,GAIL,0.0230568114171985,0.020213305815294534,0.00852515259858673
2021-02-02,GAIL,0.0233270633103258,0.02021600308216463,0.008417604783456097
2021-02-03,GAIL,0.022121075171487,0.020218561528135386,0.008312904398204127
2021-02-04,GAIL,0.0220259665332509,0.02022098829793627,0.008198495924550844
2021-02-05,GAIL,0.0208368493669724,0.02022329016857721,0.008092982951977294
2021-02-08,GAIL,0.0216330247922567,0.020225473568274064,0.007994754535896362
2021-02-09,GAIL,0.0216121130529677,0.020227544594400144,0.00789670326343566
2021-02-10,GAIL,0.0214755004717111,0.020229509030513734,0.00779845312365341
2021-02-11,GAIL,0.0198402512088276,0.020231372362509298,0.007703462365147601
2021-02-12,GAIL,0.0205470461085263,0.020233139793937416,0.007607365353812627
2021-02-15,GAIL,0.0200428703168785,0.020234816260536255,0.007514247893339285
2021-02-16,GAIL,0.0183965447729116,0.020236406444015115,0.007415883944482733
2021-02-17,GAIL,0.0185534278469098,0.02023791478512862,0.007329061544251651
2021-02-18,GAIL,0.0233398573659711,0.020239345496077976,0.007236551628363338
2021-02-19,GAIL,0.0233425341064961,0.020240702572273988,0.007146445938860853
2021-02-22,GAIL,0.0225719385209061,0.02024198980349467,0.007048329056280235
2021-02-23,GAIL,0.023408391874681,0.020243210784468592,0.006957632235201437
2021-02-24,GAIL,0.023354643470772,0.020244368924913554,0.0068730186595897325
2021-02-25,GAIL,0.0215978642628763,0.020245467459058555,0.00678859216670655
2021-02-26,GAIL,0.0261912760684821,0.02024650945467574,0.006704040338836566
2021-03-01,GAIL,0.0253795218165589,0.02024749782164747,0.006622231306181809
2021-03-02,GAIL,0.0253027933842083,0.02024843532009246,0.00653954324773978
2021-03-03,GAIL,0.0252386950047253,0.020249324568073736,0.006459364867363125
2021-03-04,GAIL,0.0257456895879639,0.020250168048909806,0.006374872127556412
2021-03-05,GAIL,0.0258990931142102,0.020250968118109624,0.006299990323630588
2021-03-08,GAIL,0.0267420084120437,0.020251727009950583,0.006220427367167522
2021-03-09,GAIL,0.0279971631498952,0.020252446843717967,0.006142894936833924
2021-03-10,GAIL,0.0281349992700727,0.020253129629623282,0.0060587529156508
2021-03-12,GAIL,0.0280738273220488,0.02025377727441799,0.005980801164000469
2021-03-15,GAIL,0.0284161379018892,0.020254391586718292,0.005907930332810499
2021-03-16,GAIL,0.027672815639791,0.0202549742820559,0.005835249073317199
2021-03-17,GAIL,0.0288598002887166,0.02025552698766884,0.005762497792522532
2021-03-18,GAIL,0.0293744053318792,0.020256051247045655,0.005692055186682169
2021-03-19,GAIL,0.0297903367259995,0.02025654852423581,0.0056209165041075015
2021-03-22,GAIL,0.0261846859664811,0.020257020207938157,0.0055518922711017
2021-03-23,GAIL,0.0260638299268292,0.02025746761537904,0.005479321489089706
2021-03-24,GAIL,0.0263186419122504,0.020257891995990807,0.00541475486109165
2021-03-25,GAIL,0.0253053066440325,0.020258294534900943,0.005346336606077336
2021-03-26,GAIL,0.0265015199938633,0.020258676356241696,0.0052796336992379286
2021-03-30,GAIL,0.0254088882372649,0.020259038526289325,0.005207478714195964
2021-03-31,GAIL,0.0229866869042845,0.02025938205644177,0.0051404888197075175
2021-04-01,GAIL,0.0239062309997008,0.020259707906043124,0.005077743416741668
2021-04-05,GAIL,0.0251362681479025,0.02026001698506267,0.005015184719763016
2021-04-06,GAIL,0.0248004237898199,0.020260310156636076,0.004952597017372637
2021-04-07,GAIL,0.0256934906768422,0.020260588239475793,0.004891953079796129
2021-04-08,GAIL,0.0252713020146173,0.020260852010157406,0.004830760079618259
2021-04-09,GAIL,0.0225598534117135,0.020261102205288286,0.004771349002171942
2021-04-12,GAIL,0.0233231886800846,0.020261339523564646,0.004709023656656623
2021-04-13,GAIL,0.0258631390138585,0.02026156462772274,0.004653365066752939
2021-04-15,GAIL,0.0260508824078182,0.020261778146389603,0.004594538441521402
2021-04-16,GAIL,0.0256524582963931,0.020261980675838568,0.004537161275467251
2021-04-19,GAIL,0.0260951226217274,0.020262172781654427,0.0044752878049006215
2021-04-20,GAIL,0.0252460947817111,0.020262355000312874,0.004417724699014099
2021-04-22,GAIL,0.0248072958324501,0.02026252784067868,0.00436370798360433
2021-04-23,GAIL,0.0247285886443146,0.02026269178542674,0.0043098713736645705
2021-04-26,GAIL,0.0246847550583328,0.020262847292390015,0.004256035611965924
2021-04-27,GAIL,0.0246024515942912,0.02026299479583805,0.004203836804079487
2021-04-28,GAIL,0.0241221804295539,0.020263134707689746,0.004151206819592403
2021-04-29,GAIL,0.023559642276632,0.020263267418663654,0.004100078913787421
2021-04-30,GAIL,0.0230162874700686,0.02026339329936913,0.00404655726110861
2020-11-02,GRASIM,0.0137371940307767,0.013969256348775935,0.013518055368362541
2020-11-03,GRASIM,0.0136196772210493,0.014175656340627224,0.01325154528241178
2020-11-04,GRASIM,0.0137821046380409,0.014372711757498813,0.012996475037326203
2020-11-05,GRASIM,0.0148684070092813,0.014560845666662985,0.012738764597115771
2020-11-06,GRASIM,0.0149935459086527,0.014740461981399751,0.012463357369686115
2020-11-09,GRASIM,0.0128304469295855,0.014911946328176731,0.012217090945480189
2020-11-10,GRASIM,0.0128836596802111,0.015075666874568211,0.011977742554468698
2020-11-11,GRASIM,0.0132440288753619,0.015231975119690926,0.011734656811542205
2020-11-12,GRASIM,0.0140620770521309,0.01538120664885356,0.011503321870997552
2020-11-13,GRASIM,0.0134414168432795,0.015523681854040175,0.011266263673598544
2020-11-14,GRASIM,0.0123188259120917,0.015659706621774377,0.011052082993772267
2020-11-17,GRASIM,0.0122961186199867,0.015789572989841086,0.010828132736355148
2020-11-18,GRASIM,0.0123116347584068,0.01591355977427576,0.010617449456674456
2020-11-19,GRASIM,0.0124880641778524,0.016031933167967298,0.010407515161955873
2020-11-20,GRASIM,0.0132239336072146,0.01614494731215969,0.010205848047477518
2020-11-23,GRASIM,0.0130040125049047,0.016252844842079478,0.010003065711489508
2020-11-24,GRASIM,0.01284124122842,0.01635585740786038,0.009789136189053929
2020-11-25,GRASIM,0.0132784157442246,0.016454206171883555,0.009595213878776232
2020-11-26,GRASIM,0.0154207745693946,0.01654810228360121,0.009406498755096634
2020-11-27,GRASIM,0.0151492010265412,0.016637747332863013,0.009215888299684526
2020-12-01,GRASIM,0.0165231934152928,0.016723333782718525,0.009033676873635405
2020-12-02,GRASIM,0.0164899113449726,0.01680504538262493,0.008848225106371075
2020-12-03,GRASIM,0.0167324370590393,0.01688305756294712,0.008678553332667375
2020-12-04,GRASIM,0.0166386994987288,0.01695753781159716,0.00850292608661027
2020-12-07,GRASIM,0.0160741965008398,0.017028646033621742,0.00833666157137
2020-12-08,GRASIM,0.016086460442018,0.01709653489450962,0.008171419228550272
2020-12-09,GRASIM,0.0162037806576661,0.01716135014795613,0.008012191350375588
2020-12-10,GRASIM,0.0165751297602921,0.017223230948788436,0.007852724314809743
2020-12-11,GRASIM,0.0167010186797483,0.017282310151723403,0.007686332469645048
2020-12-14,GRASIM,0.0158182214968008,0.017338714596599445,0.007533736913527582
2020-12-15,GRASIM,0.0155693276241692,0.01739256538069476,0.007385079596509544
2020-12-16,GRASIM,0.0154833704808629,0.017443978118716622,0.007235624798239776
2020-12-17,GRASIM,0.015547240681096,0.017493063191019856,0.007092213355138559
2020-12-18,GRASIM,0.015606020943099,0.017539925980587477,0.006947090977831624
2020-12-21,GRASIM,0.0173897655732898,0.017584667099282227,0.0068129053780875345
2020-12-22,GRASIM,0.0168181309589723,0.017627382603854762,0.006675184408031279
2020-12-23,GRASIM,0.0172087974005671,0.017668164202172293,0.006544112634317966
2020-12-24,GRASIM,0.0172759868239058,0.01770709945011039,0.006414131600510127
2020-12-28,GRASIM,0.0170320716544314,0.01774427193953068,0.006288555067633378
2020-12-29,GRASIM,0.0147649125915293,0.017779761477748048,0.006163213619391929
2020-12-30,GRASIM,0.0157464488578759,0.01781364425887258,0.006033650517033735
2020-12-31,GRASIM,0.0138891188170119,0.017845993027394213,0.005913646392572356
2021-01-01,GRASIM,0.0138335722333422,0.01787687723436117,0.005796633820937903
2021-01-04,GRASIM,0.0154041280476946,0.017906363186487594,0.005679454069947982
2021-01-05,GRASIM,0.0146990070316301,0.017934514188510473,0.0055666519188876905
2021-01-06,GRASIM,0.0154811026937922,0.017961390679101467,0.005453060292537518
2021-01-07,GRASIM,0.0151483735267771,0.017987050360625433,0.005347088316483456
2021-01-08,GRASIM,0.0150595325857931,0.01801154832302429,0.0052390989509269615
2021-01-11,GRASIM,0.0146507192538859,0.01803493716209212,0.005135862555368971
